filename,diff_mean_bitplane0,diff_var_bitplane0,diff_energy_bitplane0,diff_entropy_bitplane0,diff_mean_bitplane1,diff_var_bitplane1,diff_energy_bitplane1,diff_entropy_bitplane1,diff_mean_bitplane2,diff_var_bitplane2,diff_energy_bitplane2,diff_entropy_bitplane2,diff_mean_bitplane3,diff_var_bitplane3,diff_energy_bitplane3,diff_entropy_bitplane3,diff_mean_bitplane4,diff_var_bitplane4,diff_energy_bitplane4,diff_entropy_bitplane4,diff_mean_bitplane5,diff_var_bitplane5,diff_energy_bitplane5,diff_entropy_bitplane5,diff_mean_bitplane6,diff_var_bitplane6,diff_energy_bitplane6,diff_entropy_bitplane6,diff_mean_bitplane7,diff_var_bitplane7,diff_energy_bitplane7,diff_entropy_bitplane7,diff_mean_intensity,diff_var_intensity,diff_entropy_intensity,diff_skewness,diff_kurtosis,label
000000159647.png,0.0009216867469879486,2.3597401653252525e-06,153.0,4.719491979221502e-06,-0.002548192771084312,-1.2694912178867757e-05,-423.0,-2.5390089373411584e-05,-0.003728915662650545,8.718025112491867e-05,-619.0,0.00017439309030564676,-0.0013433734939758413,9.889980403540721e-05,-223.0,0.00019815825132729614,0.0007590361445782845,-8.161010306279026e-05,126.0,-0.0001638535862540369,0.007240963855421667,0.002523170561765292,1202.0,0.005267008547192864,0.0009156626506024446,0.0003634629118885735,152.0,0.000769177188130632,0.00027108433734934767,0.00013188906227318276,45.0,0.00028816069632109365,0.30731927710843365,0.8552039368923943,-0.0029659382505249354,0.00020163386653648807,0.0003877603468001034,2
000000349015.png,0.0008980724299065268,6.5834164691691566e-06,246.0,1.3167072338560182e-05,0.002325496495327095,2.7328319284730673e-05,637.0,5.465925336378685e-05,0.00519859813084117,9.401962302924005e-05,1424.0,0.0001880614469551567,0.001646466121495327,4.7430870928649727e-05,451.0,9.488808215829536e-05,0.001149970794392552,2.7947413764245477e-05,315.0,5.59058603361029e-05,5.841121495325785e-05,5.223146535754397e-06,16.0,1.0474270228599813e-05,0.0031724591121495282,0.0006589639533584601,869.0,0.0013373930808457946,0.0017559871495326784,0.0003245229901825686,481.0,0.0006565912032907573,0.487587616822438,2.3902892176120076,0.003177998408141036,-0.0005343461021031226,0.00035662575035400046,2
000000330657.png,-0.00538507462686566,0.00012454793495211836,-902.0,0.0002491427101645183,0.010728358208955235,-0.0004997813677878882,1797.0,-0.0010003252707488919,0.0011880597014924943,-0.00014420562263303682,199.0,-0.0002898404154909606,0.000507462686567095,-8.481443528629562e-05,85.0,-0.00017123536264973538,0.0003223880597015283,-7.544842949427921e-05,54.0,-0.00015374596724559986,0.00016716417910445092,-4.2728162174127116e-05,28.0,-8.739394779699872e-05,0.0001134328358209924,-1.9989235909928516e-05,19.0,-4.0400185705613545e-05,6.567164179105411e-05,-3.791743372683065e-05,11.0,-8.649246863012827e-05,0.05105671641791787,4.8020630477694795,-0.006297048099780156,0.0006867427834366113,-0.0005054545026856871,2
000000189242.png,-3.6592505854304846e-06,-4.1643256620815805e-09,-1.0,-8.328655098921445e-09,-1.4637002341888472e-05,-2.881552718658753e-08,-4.0,-5.763112875811771e-08,-4.025175644029044e-05,2.1062650568115515e-08,-11.0,4.212530524405622e-08,3.6592505854304846e-06,2.1035870406693746e-08,1.0,4.207220427598912e-08,-2.561475409834646e-05,-1.0884958261125899e-06,-7.0,-2.1783034885869412e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6592505854304846e-06,1.7481464437973937e-06,1.0,3.805937781153901e-06,-0.00010611826698436744,0.0034564386169222416,-3.308429876724972e-06,-3.5809266674124984e-07,-5.860812983371488e-06,1
000000475831.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000184339.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000498429.png,-0.0005891927083333526,2.3571544222888985e-06,-181.0,4.714334541522369e-06,-0.0005208333333333592,-7.222493489389414e-07,-160.0,-1.4444997544771354e-06,0.0016992187500000089,3.2955551147628714e-05,522.0,6.591943175082715e-05,0.0018326822916666652,-1.8607213762039665e-05,563.0,-3.7215748004859606e-05,-0.0003645833333333348,1.801791720923429e-05,-112.0,3.606521698107379e-05,0.007314453125000009,0.000259505939483623,2247.0,0.0005192390875681241,0.0005859375000000222,9.918975830081056e-05,180.0,0.00020030779448598768,0.0015722656250000133,-0.0003134243965148831,483.0,-0.0006353565192053212,0.4868066406250193,-1.2689481186230296,-0.0022616518943028296,-0.00025160319733938397,0.00040495748413249544,2
000000075681.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000217004.png,7.335680751174856e-06,1.05471937295043e-08,2.0,2.109440178088562e-08,-1.1003521126706772e-05,-1.1663796983807373e-08,-3.0,-2.332760273837664e-08,2.2007042253524567e-05,1.94208273462948e-07,6.0,3.8842663030447255e-07,3.667840375587428e-06,4.1664105221439485e-08,1.0,8.333179468689167e-08,-3.667840375642939e-06,1.752932815568542e-08,-1.0,3.505892309796366e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40140845228143e-05,-0.0010118909706307022,5.840459946782062e-07,-3.5857689313356644e-06,8.027847862024373e-06,1
000000405919.png,-0.0020063086854459344,7.851860942487132e-06,-547.0,1.5703823130652772e-05,0.004595803990610325,-5.849266375895779e-06,1253.0,-1.1698621433242629e-05,0.00048048708920189753,-1.7570628957352952e-06,131.0,-3.5141417265016628e-06,0.00042913732394367354,-1.0638714688065987e-05,117.0,-2.1281791259597505e-05,0.0014524647887323994,-0.0001538022977211062,396.0,-0.00030876231788135033,0.00045848004694826194,-7.306184932429072e-05,125.0,-0.00014737981967916092,0.00037411971830991764,-0.00014730140581609152,102.0,-0.00031142052888855076,0.0009499706572769773,0.00035744806271301166,259.0,0.0007518270412373296,0.1959910504694875,2.8155615132250205,-0.0019268014800637445,0.002026318943686767,0.005533765400756785,2
000000519131.png,0.00166992187499998,2.1651363372926502e-05,513.0,4.330519371065211e-05,0.00040690104166668517,7.2413020664463534e-06,125.0,1.4484134130410276e-05,-0.00016276041666668517,-3.027386135445731e-06,-50.0,-6.055470725296885e-06,0.00017903645833333703,1.911004384264059e-06,55.0,3.82215396743657e-06,-6.510416666666297e-05,-1.2512207030468403e-06,-20.0,-2.502749578914276e-06,6.510416666666297e-05,4.234313964956993e-06,20.0,8.4805993307846e-06,4.2317708333294846e-05,-7.842689090348243e-06,13.0,-1.5868752901604388e-05,-1.6276041666762886e-05,5.394140879244613e-06,-5.0,1.1211528460286502e-05,0.004931640624988631,0.02002908213853516,0.00019281437617202357,1.5043241675671837e-06,0.00017945573423983063,1
000000345369.png,-1.4256386861311032e-05,-7.410296889998058e-08,-5.0,-1.4820727245457022e-07,-3.136405109488427e-05,-2.215121879256543e-07,-11.0,-4.430317424031216e-07,-1.4256386861311032e-05,-1.2214998432180657e-07,-5.0,-2.443059473611342e-07,2.8512773722622065e-06,8.394000591827044e-08,1.0,1.6792853652081163e-07,-2.8512773722066953e-06,1.2322311568335742e-07,-1.0,2.465998321099505e-07,-5.702554744524413e-06,7.330787614445722e-07,-2.0,1.4743150351659295e-06,-5.702554744524413e-06,1.2642787600158911e-06,-2.0,2.57125233105171e-06,5.702554744524413e-06,4.0094136898316535e-06,2.0,9.961071898989537e-06,2.566149635185866e-05,0.0007459361504515982,2.5057300732100884e-06,-1.5632403785881266e-06,-3.854922329349364e-06,1
000000442617.png,-0.0005232728337236647,-2.973663315197772e-06,-143.0,-5.947391196192697e-06,0.0012807377049181001,-3.702366755231612e-06,350.0,-7.404758185947102e-06,0.00032933255269324,3.2995921006306883e-06,90.0,6.5994052639295475e-06,0.000695257611241229,2.24340662174638e-05,190.0,4.4883721301292034e-05,0.0015039519906323018,3.4775587780977446e-05,411.0,6.956362754007017e-05,0.0009697014051522346,0.00014924842945737704,265.0,0.00030088804861927443,0.0008050351288056423,5.9912194268235686e-05,220.0,0.0001200463729704726,0.0006367096018735641,-0.00018372501597391233,174.0,-0.0003781903601486336,0.19703234777517764,-12.032087683644022,0.00099832061478633,0.0012025595658994304,0.003359041450438749,2
000000240032.png,0.0008756510416666474,4.63849915398884e-05,269.0,9.285692519700461e-05,0.0016927083333333481,0.00010016292995870812,520.0,0.00020056035635585,-0.0004134114583332904,-2.4574565887475197e-05,-127.0,-4.9207147336138846e-05,0.0005501302083333326,3.2389990488657094e-05,169.0,6.48549968046419e-05,9.440104166669183e-05,-3.966871897326252e-06,29.0,-7.93841858748312e-06,2.278645833331261e-05,8.159213304992363e-10,7.0,1.631842772020775e-09,3.255208333330373e-05,-1.263088649783306e-07,10.0,-2.5261899794237763e-07,-1.3020833333321491e-05,-2.8058369955508144e-06,-4.0,-5.701037014582688e-06,0.009664713541653214,1.543389951676545,0.000740725383215235,0.00028571376502939394,0.00028085249342590934,1
000000192857.png,-0.00011411411411421657,2.3096970833136332e-07,-19.0,4.6194004976740644e-07,0.0016936936936936542,-9.114411708921466e-06,282.0,-1.8229016816917465e-05,-0.00016816816816811464,1.0908205502480062e-06,-28.0,2.1816717189482304e-06,0.00036636636636638853,2.1020407795252494e-05,61.0,4.20870406756535e-05,-0.00031831831831830026,-8.857470082834773e-06,-53.0,-1.7719514977643236e-05,0.001291291291291241,-1.8714029344696348e-05,215.0,-3.74307001987928e-05,7.807807807813649e-05,-1.9570164759397102e-05,13.0,-3.999234491458559e-05,0.0,-5.551115123125783e-17,0.0,0.0,0.04675675675676416,7.067694406296141,0.0005258870292133011,0.0015170273645377305,0.0003335283639482878,2
000000154761.png,-0.00996411636550043,-0.0010528532543065683,-3732.0,-0.0021136674299695457,-0.010815818702208546,-0.001194047395012554,-4051.0,-0.0023979636521460623,0.009317997351446006,-0.0009324366182136001,3490.0,-0.0018711907231028224,0.0012815583749840043,-0.00017855536930286298,480.0,-0.0003594489723321992,0.0004966038703062559,5.079481788908269e-05,186.0,0.00010194616507375187,-0.000125485924217128,4.27322349424164e-05,-47.0,8.90188502111755e-05,0.00025631167499684526,1.2029151776921099e-05,96.0,2.407599097153934e-05,0.0007235464992097485,7.057854710962319e-05,271.0,0.0001416073999191969,0.12887671408432766,7.753558988330951,-0.024054343625007135,-0.0024296911273612443,-0.002307389585856523,2
000000139807.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000323194.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000572637.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000304198.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000121552.png,0.0034978693181818565,-2.1128819993748715e-05,985.0,-4.225832631210569e-05,0.005823863636363669,-0.00010493708839107163,1640.0,-0.00020989926853309804,0.002006392045454608,-7.168434080018216e-05,565.0,-0.0001434299240763437,0.0005326704545454142,-2.342917702399805e-05,150.0,-4.6888611406892267e-05,0.00381036931818185,2.1582169966255504e-05,1073.0,4.316501045020793e-05,-0.0009694602272727337,-8.938932812896372e-05,-273.0,-0.00017928796082189447,0.004648437499999991,-0.0009644022161310883,1309.0,-0.001957230872529636,0.001132812499999969,-0.00014753515070134449,319.0,-0.00029675593857181326,0.49987571022725774,-0.6573862116165401,-0.009150211821735255,-0.0003015040117770873,-0.00023288124627218743,2
000000194369.png,-0.0018315972222222587,0.0001487059793354728,-422.0,0.0002980683751283575,-0.0034809027777777946,-1.8341215157230417e-05,-802.0,-3.66829179619943e-05,-0.00042968749999994227,4.1215684681850107e-07,-99.0,8.243139971719771e-07,-0.0019270833333333015,-0.00012519350405093554,-444.0,-0.00025074046711837106,-0.0027387152777778034,-0.00033141545425227625,-631.0,-0.0006660967826300768,-0.002604166666666685,-0.0003402822989005405,-600.0,-0.0006844797340495035,0.0024609375000000933,-0.0010218765258789009,567.0,-0.0021751051304317315,0.00013020833333332593,2.380710177957157e-05,30.0,4.8155686981021795e-05,0.021085069444453097,1.4542916442865135,-0.00924688107627425,2.3872425920334894e-05,-6.531205309334709e-05,2
000000344562.png,0.0,0.0,0.0,0.0,6.5104166666607455e-06,-1.9963582342796826e-08,2.0,-3.992728980772853e-08,-6.835937500004885e-05,2.2230148322144316e-07,-21.0,4.446045342998417e-07,6.510416666671848e-05,-4.725986057496634e-07,20.0,-9.452138156618162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002604166666628771,0.04397132195526865,-1.4207909305952171e-05,1.9015112645293097e-05,5.9233547986536905e-06,1
000000377163.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000089338.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000495674.png,-0.0035372173366834403,7.734885586196949e-06,-901.0,1.5469860349948128e-05,-4.318467336683618e-05,1.476674407752121e-07,-11.0,2.9533603274067843e-07,-0.00018059045226126447,4.007134250139099e-06,-46.0,8.015584264109421e-06,-0.00025125628140701406,-0.00015850096904115873,-64.0,-0.0003732663340440534,-0.0002512562814070418,-0.00019741846796800244,-64.0,-0.0005327443190648595,0.0002512562814069863,-0.0001907503914042319,64.0,-0.0004996443319448263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00233589824120628,-0.042528152880038306,-0.0013297359430088918,0.004625308683877449,0.06298405620418634,1
000000248947.png,-0.0009916569086651505,-4.9822341028071815e-06,-271.0,-9.964555314656565e-06,0.0004903395784543463,-7.033559527580557e-07,134.0,-1.4067129829875569e-06,6.952576112417841e-05,-1.0469061293150173e-06,19.0,-2.093970532413003e-06,-9.879976580795535e-05,3.6236462701288996e-06,-27.0,7.25054482197951e-06,0.00015002927400464827,1.5630428352536585e-05,41.0,3.137470102843043e-05,-0.000691598360655743,-0.00010997800775411348,-189.0,-0.00022183873787051667,-0.0007830796252926708,9.0274226124204e-05,-214.0,0.00018135474144620467,0.0007684426229508379,-0.00014130481077470614,210.0,-0.0002858612555542983,0.027989607728358123,-0.0034828173843379773,0.0011510029424322,-0.0014991715490331615,0.0008403379841497305,2
000000298866.png,-7.31850117096089e-05,-1.3518659952027612e-06,-20.0,-2.7040395720323573e-06,2.561475409840197e-05,8.322358081291892e-07,7.0,1.6650576775134596e-06,-1.8296252927374468e-05,-9.952202859875303e-07,-5.0,-1.992407163142751e-06,-1.829625292742998e-05,-1.5412691694582925e-06,-5.0,-3.0898610943186355e-06,-3.6592505854304846e-06,-2.55523561587534e-07,-1.0,-5.118802105519293e-07,-3.659250585485996e-06,-5.918029058471497e-07,-1.0,-1.1940902790996688e-06,7.318501170971992e-06,1.4159778648492605e-06,2.0,2.868108623599319e-06,0.0,0.0,0.0,0.0,5.122950818758909e-05,0.003721017311363539,-5.995302405636949e-06,-3.4650727397389502e-06,-2.1799836629199376e-06,1
000000307988.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000219054.png,-0.0017312206572769884,-4.4067896718125166e-06,-472.0,-8.813607184965377e-06,0.005046948356807468,1.480912076856633e-07,1376.0,2.961849301374997e-07,0.00010269953051639247,2.5237927467891552e-06,28.0,5.048601971147093e-06,0.00470950704225348,-0.00014582474490412722,1284.0,-0.00029174491148298287,0.0028205692488263434,-0.00031651744486430045,769.0,-0.0006357140950099538,0.004350058685446023,3.0123645826440892e-05,1186.0,6.024863477427367e-05,0.001958626760563409,0.00039731444989632436,534.0,0.0008058068308984812,0.0010746772300469498,-7.193289602097641e-05,293.0,-0.00014408127728837705,0.49369131455398474,-0.7571715330586812,-0.001502730541038666,-0.00012069404731125145,-0.00012308824939943896,2
000000092460.png,-0.00021158854166669627,1.0875595942150262e-06,-65.0,2.175138375970498e-06,0.00016276041666662966,-1.7801920565441165e-07,50.0,-3.560385565259949e-07,-2.9296874999973355e-05,-1.458168029933038e-07,-9.0,-2.9163601422688146e-07,-0.0008072916666667096,1.1347283257384655e-05,-248.0,2.2696066218963473e-05,-0.0003157552083333792,-9.907436370748535e-06,-97.0,-1.9821379913298465e-05,0.00012369791666666519,-1.1669964260496712e-05,38.0,-2.3409546460295694e-05,-0.0005208333333334147,0.00021965874565973986,-160.0,0.0004685546497732451,0.0005305989583333226,0.00032820965449018025,163.0,0.0007669029607429434,0.027027994791666288,1.793630722629132,4.911933553586323e-05,0.0037393655401730813,0.010820000084788006,2
000000151477.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000339888.png,-0.00029947916666661634,-1.0918511295088251e-07,-92.0,-2.1837024177795428e-07,0.000270182291666643,-2.2295316058906778e-06,83.0,-4.459164537617966e-06,-0.0005598958333333792,5.3875393337954325e-06,-172.0,1.0775412368824178e-05,0.0010774739583333526,-1.938541200421917e-05,331.0,-3.877502314697523e-05,0.0029882812500000577,-6.807289123528237e-05,918.0,-0.00013616974534491622,0.00044270833333331927,6.953633626305411e-05,136.0,0.0001402336070694954,0.0014876302083333126,-0.0003004364119635339,457.0,-0.0006092483771230617,0.00012044270833333481,7.611061731976898e-05,37.0,0.00017936628893189255,0.17922526041665776,-7.659425689485943,-0.002721915349439108,0.00023508455312004628,0.003873696990503106,2
000000427623.png,0.00040533333333336863,3.026488878954403e-08,76.0,6.052978118731289e-08,0.0004426666666667023,-1.6597048889122057e-06,83.0,-3.319425548875543e-06,-2.1333333333373172e-05,-1.137777771997861e-08,-4.0,-2.2755557771425572e-08,-0.0002933333333332566,2.101048888786261e-06,-55.0,4.202169761824415e-06,0.00017599999999995397,-4.195839998777373e-07,33.0,-8.391695984766301e-07,-3.733333333333366e-05,-3.1320177762417245e-07,-7.0,-6.26418252047678e-07,-1.066666666660332e-05,2.285568000026661e-06,-2.0,4.643086108702121e-06,7.999999999996898e-05,3.1439786666614955e-05,15.0,6.645439020380728e-05,0.010037333333329457,0.8344133643379337,0.0011228916772960673,0.0010455976069570494,0.003866126078566179,1
000000015676.png,-6.5104166666607455e-06,-1.7674763902464363e-08,-2.0,-3.5349614790902706e-08,-6.5104166666607455e-06,-1.8141004948235562e-08,-2.0,-3.628210354378325e-08,3.255208333385884e-06,8.932749540058182e-09,1.0,1.7865543711081955e-08,3.2552083333303727e-06,4.288355506809616e-08,1.0,8.577207233351203e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9531249989768185e-05,0.0005880995427105518,9.470197444017003e-07,-9.093281804345432e-07,-5.847720907503628e-07,1
000000185128.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000577754.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000285368.png,-0.0019586267605633534,-4.616393619208403e-05,-534.0,-9.234509304179017e-05,-0.0003704518779342747,-1.3376976005952113e-05,-101.0,-2.6765590718902388e-05,-0.00040346244131456155,-3.0990721999746285e-05,-110.0,-6.210377904070086e-05,-0.0010746772300469498,-0.00011503193076753404,-293.0,-0.00023094867582051926,0.0021676936619718368,0.00017638748492840306,591.0,0.0003535572409781862,-0.002083333333333326,0.00017292339104069132,-568.0,0.00034664483008528535,0.003279049295774661,0.0005305363209185121,894.0,0.001070483729281979,0.00012103873239435736,0.00010182498789869376,33.0,0.00029665802672629304,0.18045774647887924,4.611250725818991,0.000884569290967363,-0.004784488714170587,-0.004177487620438125,2
000000191258.png,-0.002578125000000042,-4.681803385417349e-05,-594.0,-9.364657030175305e-05,0.008923611111111174,-1.3091061439096663e-05,2056.0,-2.618283666488974e-05,0.004505208333333344,-0.00018024744104450097,1038.0,-0.0003606898612614762,0.005247395833333335,-0.0004880488077800005,1209.0,-0.000978935993211305,0.0021267361111111382,-0.00034053623529123334,490.0,-0.000686985416923136,0.0030946180555555536,-0.00012406678376367108,713.0,-0.00024826743222738923,0.0004296875000000533,3.292219373915439e-05,99.0,6.597369292249411e-05,0.002039930555555569,0.0002835893042294202,470.0,0.000570876212365623,0.49693576388888516,-0.5643264408827235,-0.009507788573735354,-0.00015160093237137628,-0.00013517287482311957,2
000000331048.png,1.0952102803774011e-05,-3.658430947073299e-08,3.0,-7.316889116815162e-08,7.30140186916417e-06,3.944974596992168e-09,2.0,7.889950359718512e-09,-1.460280373832834e-05,2.8681032576693966e-08,-4.0,5.7362138816685615e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.285630840821341e-05,0.005347226374396996,-9.048854598958656e-07,-9.84272378157236e-07,-4.834473126269501e-07,1
000000077289.png,-0.0001493298368298035,-7.848301084578679e-07,-41.0,-1.569674681012323e-06,0.0,0.0,0.0,0.0,7.284382284367119e-06,3.2367959146295533e-09,2.0,6.473591884770258e-09,-1.092657342660619e-05,5.9098053561967845e-08,-3.0,1.1819725931339065e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020760489509541458,0.04635384124958364,-5.723017731540381e-05,-1.3424961556707249e-05,1.2466486621676154e-05,1
000000394846.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000511441.png,0.00974264705882355,0.0003007325908304104,2650.0,0.0006016753862152502,-0.0007022058823529242,1.2900451448971673e-05,-191.0,2.5803810378421943e-05,0.00021323529411754194,-6.5068122837574904e-06,58.0,-1.3017666223635871e-05,0.00012499999999993072,-8.156250000085352e-06,34.0,-1.6335709901116324e-05,1.1029411764673647e-05,7.907115046057456e-09,3.0,1.5814232812161322e-08,-0.00029044117647059053,-2.8502743836505973e-05,-79.0,-5.718955463007713e-05,-0.00014705882352944455,-3.416955017349066e-06,-40.0,-6.835140310301746e-06,0.0001580882352941182,2.487506758228064e-05,43.0,5.016692933146327e-05,0.011897058823535644,0.8534910355747343,-0.0017766652270481131,-3.665422831455878e-05,0.00015307606564496368,1
000000571436.png,-0.00032552083333337034,1.1380513508241208e-06,-100.0,2.276112055610291e-06,0.00019856770833337478,-1.3063324821871447e-06,61.0,-2.612702692195157e-06,0.00039388020833330817,-4.573472340979601e-06,121.0,-9.1473562608968e-06,-0.00045572916666669627,1.2366400824664892e-05,-140.0,2.473887655574103e-05,0.0005859375000000222,-1.2111663818314966e-05,180.0,-2.4226781283887e-05,0.00032226562500003997,-2.126512527472757e-05,99.0,-4.2592142145969625e-05,-0.0001725260416667318,1.049364937691366e-05,-53.0,2.1013237445410837e-05,0.0001595052083333548,2.4606482187966572e-05,49.0,4.9609033901498734e-05,0.027063802083333144,-0.5089137469822163,-4.316589166908358e-05,-0.000996762357442768,0.0007763266616844788,2
000000060575.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000221986.png,-0.0003450520833333526,4.13343641508801e-07,-106.0,8.266877112861337e-07,0.00024739583333333037,-2.399868435087882e-07,76.0,-4.799738473337811e-07,9.114583333336146e-05,-3.2636854413459204e-08,28.0,-6.527371165798712e-08,0.00010742187500001332,-2.9338200882578214e-07,33.0,-5.867654788715981e-07,-0.0003027343750000022,-1.5442212422112078e-06,-93.0,-3.088469365586377e-06,-0.00018880208333332815,-4.426278008506923e-06,-58.0,-8.854178509265509e-06,-0.000579427083333306,-8.181766933873513e-05,-178.0,-0.0001647361147611992,0.001744791666666634,6.578182644323416e-05,536.0,0.00013162617605355642,0.17673828124999602,-7.123783258310368,-0.0010132802796105622,0.006731755825422403,-0.0010429941551102218,2
000000270905.png,0.000270182291666643,-9.48980119541698e-07,83.0,-1.8979680900255147e-06,-0.00046875000000001776,1.2603759765861255e-06,-144.0,2.5207582124986416e-06,0.00033528645833336146,-1.1199135250439252e-05,103.0,-2.240660663843652e-05,-0.0005826822916666918,-3.1730768415560995e-05,-179.0,-6.352438758450152e-05,0.0002050781249999245,-1.474666595530083e-06,63.0,-2.9493840674188476e-06,3.58072916666341e-05,-1.4862590366482298e-06,11.0,-2.9742269032073665e-06,9.114583333336146e-05,2.873823377821938e-05,28.0,5.950347400940359e-05,-1.6276041666651864e-05,-7.68857532065792e-06,-5.0,-1.6703689971975244e-05,0.004189453125007958,-0.06853071171599368,-0.00014078123562555334,3.690694129432348e-05,0.00011778596910971828,1
